ano,orden,descripcion_obra,domicilio_edificio,cui,prestaciones,nivel_de_aprobacion
2022,420036487,Cambio de cocina y nueva mesada,GRAL. GREGORIO ARAOZ DE LAMADRID 676,0200191,Gas,INSP/SUP
2022,420036489,Nuevas placas san francisco en S. Jardín,JOSE AARON SALMUN FEIJOO 1073,0200190,Albañileria / Pintura,INSP/SUP
2022,420036490,Provisión y colocación de 5 estufas,JOSE HERNANDEZ 800,0200894,Calefaccion y Refrigeracion,INSP/SUP
2022,420036492,Red antipalomas en PB y 1erPiso,AVDA. GRAL. FERNANDEZ DE LA CRUZ 3605,0200874,Carpinterías,INSP/SUP
2022,420036496,Reparación de equipos UTA,CALLE S/NOMBRE 200 M COBO Y CURAPALIGUE,0200855,Calefaccion y Refrigeracion,INSP/SUP
2022,420036497,Adecuación de aula de recuperacion,PORTELA 734,0200553,Carpinterías,INSP/SUP
2022,420036499,Instalación de A°A° de tipo split,AVELINO DIAZ 2356,0200568,Calefaccion y Refrigeracion,INSP/SUP
2022,420036500,Adecuación de Escalera contrafrente,AVELINO DIAZ 2356,0200568,Albañileria / Pintura,INSP/SUP
2022,420036501,Adecuación de sistema de calefaccion,LAUTARO 1440,0200561,Calefaccion y Refrigeracion,INSP/SUP
2022,420036502,Colocar 2 puertas-Baño jardín,LAUTARO 1440,0200561,Carpinterías,INSP/SUP
2022,420036503,Colocación de protección barandas,MALABIA 2252,0200450,Carpinterías,INSP/SUP
2022,420036506,Coloc artef de iluminación-Patio Jardín,AVDA. MANUEL MONTES DE OCA 807,0200237,Electricidad,INSP/SUP
2022,420036507,Colocación de pasamanos,GRAL. LUCIO NORBERTO MANSILLA 3643,0200120,Carpinterías,INSP/SUP
2022,420036509,Proveer e instalar proteccion red,AVDA. LA PLATA 1038,0200404,Carpinterías,INSP/SUP
2022,420036511,Proveer y coloc 5 estufas de 5000 calorí,CARHUE 2157,0200904,Calefaccion y Refrigeracion,INSP/SUP
2022,420038221,Cambio de tablero de sala de cerámica,BRANDSEN 2570,0200290,Electricidad,INSP/SUP
2022,420038222,Iluminación en terraza,QUILMES 473,0200850,Electricidad,INSP/SUP
2022,420038224,Arreglo ascensor por ingreso de agua Se,TERRADA 3983,0200743,Electricidad,INSP/SUP
2022,420038228,Provision y coloc de reguladores gas,PUAN 360,0200402,Gas,INSP/SUP
2022,420038229,Recolocar 4 nuevos matafuegos,AVDA. LA PLATA 623,0200407,Incendio,INSP/SUP
2022,420038230,Reacondicionar 2 radiadores,DEL BARCO CENTENERA 747,0200403,Calefaccion y Refrigeracion,INSP/SUP
2022,420038231,Cambiar termotanque de laboratorio,FORMOSA 136,0200426,Sanitarias,INSP/SUP
2022,420038233,Recolocar 9 nuevos matafuegos,AVDA. DIAZ VELEZ 4659,0200379,Incendio,INSP/SUP
2022,420038328,Puesta a normativa de inst de gas,GUARDIA VIEJA 3950,0200104,Gas,INSP/SUP
2022,420038480,Proveer y colocar matafuegos,BOYACA 2152,0200689,Incendio,INSP/SUP
2022,420038482,Colocar tomacorrientes-Espacio Digital,LETONIA 1940,0202680,Electricidad,INSP/SUP
2022,420038483,Colocacion de Pizarrones en aulas,MARIANO ACOSTA 2976,0200864,Carpinterías,INSP/SUP
2022,420038484,Vidrio vandalizado,JOSE BARROS PAZOS 3610,0202562,Carpinterías,INSP/SUP
2022,420038485,Colocar puerta placa en aula,MARTINEZ CASTRO S/N  B° CARRILLO,0200879,Carpinterías,INSP/SUP
2022,420038486,Mochila Ferrum para B° Discapacitados,CORRALES 3420 / 3450,0200860,Sanitarias,INSP/SUP
2022,420038494,Provision y Colocacion de Black out-ofic,LETONIA 26,0202679,Carpinterías,INSP/SUP
2022,420039190,Provision e instalacion de tanque,BULNES 45,0200106,Sanitarias,INSP/SUP
2022,420039192,Reemplazo de tanque,GOLETA SANTA CRUZ 6997,0200918,Sanitarias,INSP/SUP
2022,420039193,Cambio de canaleta,FONROUGE 4211,0200961,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420039194,Cambio de piso de goma-Sala 1 año,FONROUGE 4211,0200961,Albañileria / Pintura,INSP/SUP
2022,420039195,Adecuar sistema de bombas,PARAGUAY 1452,0202384,Sanitarias,INSP/SUP
2022,420039196,Proveer y colocar pileta en aula PB,THAMES 1361,0200460,Sanitarias,INSP/SUP
2022,420039197,Prov y coloc  4 Estufas de TB,COSTA RICA 4942,0200440,Gas,INSP/SUP
2022,420039198,Prov y coloc 3 Estufas de TB,AVDA. RAUL SCALABRINI ORTIZ 1336,0200443,Gas,INSP/SUP
2022,420039199,Colocar redes plásticas y bandejas,CARHUE 2157,0200904,Albañileria / Pintura,INSP/SUP
2022,420039221,Construcción de reja,DR. RAMON CARRILLO 375,0200266,Albañileria / Pintura,INSP/SUP
2022,420039222,Proveer y colocar dos escaleras,AVDA. DON PEDRO DE MENDOZA 1835,0200178,Carpinterías,INSP/SUP
2022,420039591,Tabique divisorio en baño nenas PA,AVDA. LOPE DE VEGA 2150,0200831,Albañileria / Pintura,INSP/SUP
2022,420039593,Placas calefactores electricos,ITAQUI 2050,0200856,Calefaccion y Refrigeracion,INSP/SUP
2022,420039594,Reemplazo de tanque de reserva,MOM 2380,0200865,Sanitarias,INSP/SUP
2022,420039595,REACONDICIONAMIENTO TECHO DE PATIO,SARAZA 470,0200418,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420039841,INSTALACIÓN EQUIPO AA SPLIT,DR. JUAN FELIPE ARANGUREN 2605,0200605,Calefaccion y Refrigeracion,INSP/SUP
2022,420039842,PINTURA FRISO EN FACHADA,FRAY CAYETANO RODRIGUEZ 95,0200599,Albañileria / Pintura,INSP/SUP
2022,420039843,PINTURA GENERAL PATIO Y AULAS,TRONADOR 4134,0200728,Albañileria / Pintura,DDGG DGMESC
2022,420039844,REPARACIONES VARIAS EN BAÑOS,ROQUE PEREZ 3545,0200508,Sanitarias,INSP/SUP
2022,420039845,PROVISIÓN Y COLOC LUCES DE EMERGENCIA,AVDA. RUIZ HUIDOBRO 3853,0200518,Electricidad,GER GOIM
2022,420039846,INSTALACION DE TOMAS EN JARDIN,AVDA. RUIZ HUIDOBRO 3853,0200518,Electricidad,INSP/SUP
2022,420039847,CAMBIO REJILLAS PATIO AZUL,BESARES 2990,0200500,Carpinterías,INSP/SUP
2022,420039848,PUESTA EN VALOR B°DOC CRAMER,BESARES 2990,0200500,Sanitarias,INSP/SUP
2022,420040043,Prov. coloc. placas eléctricas calef.,AYACUCHO 953,0200033,Gas,INSP/SUP
2022,420040046,Reparación canaleta pluvial de lucarna,AVDA. CABILDO 3615,0200501,Sanitarias,INSP/SUP
2022,420040054,instalar cocina en sector concesionario.,RAFAELA 5159,0200619,Gas,INSP/SUP
2022,420040671,Cambio 3 tanques de agua,LOYOLA 1500,0200469,Sanitarias,INSP/SUP
2022,420040672,Cambio 2 tanques de agua,COMBATIENTES DE MALVINAS 3234,0200661,Sanitarias,INSP/SUP
2022,420040673,Adecuación instalación de gas,14 DE JULIO 546,0200660,Gas,INSP/SUP
2022,420040674,Cambio tanque de agua casera,AVDA. DE LOS CONSTITUYENTES 3100,0200674,Sanitarias,INSP/SUP
2022,420040675,Reposición cortina blackout,AVDA. CHORROARIN 305,0200687,Carpinterías,INSP/SUP
2022,420040800,Imimpermeabilizacion de azotea,GRAL. URQUIZA 277,0200324,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420052954,Reparación de red pluvial,CNEL. MARTINIANO CHILAVERT 5460,0200963,Sanitarias,INSP/SUP
2022,420052956,Reposición de mangueras en hidrantes,CNEL. MARTINIANO CHILAVERT 5460,0200963,Incendio,INSP/SUP
2022,420052958,Reposición de mangueras en hidrantes,NICOLAS DESCALZI 5425,0200951,Incendio,INSP/SUP
2022,420052959,Reposición de mangueras en hidrantes,AVDA. LARRAZABAL 5001,0200954,Incendio,INSP/SUP
2022,420052981,Reposición de mangueras en hidrantes,"AVDA. CNEL. ROCA, PTA. 9, AUTODROMO",0202683,Incendio,INSP/SUP
2022,420052982,Aislación Hidrófuga de Azotea Inaccesibl,PERU 946,0202144,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420052983,Reemplazo de 3 tanques fibrocemento,PERU 946,0202144,Sanitarias,INSP/SUP
2022,420052985,Impermeabilización y realización drenaje,AVDA. CRISOLOGO LARRALDE 5085,0202188,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420053378,Pulido y plastificado de piso sala Jardi,RONDEAU 2751,0200312,Carpinterías,INSP/SUP
2022,420053591,Pintura gral en salón de actos PA,MARIANO ACHA 2250,0200719,Albañileria / Pintura,INSP/SUP
2022,420053592,Recambio tapas de tanque,CAFAYATE 5115,0200946,Carpinterías,INSP/SUP
2022,420053593,Rejas de proteccion para estufas,AVDA. JUAN DE GARAY 3972,0200311,Otros Servicios,INSP/SUP
2022,420053595,Prolongacion rejas de proteccion.,AVDA. CONGRESO 1553,0200514,Carpinterías,INSP/SUP
2022,420053597,Impermeabilizacion sector de servicio,AVDA. MIGUEL SANCHEZ 1050,0200523,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420053680,Estufa de 5700kcal.,AVDA. EVA PERON 1502,0200400,Calefaccion y Refrigeracion,INSP/SUP
2022,420053686,Pintura y cambio de cielorrasos,RAMSAY 2250,0200519,Albañileria / Pintura,INSP/SUP
2022,420053687,Reparación de reja perimetral,AVDA. VARELA 1425,0200573,Carpinterías,INSP/SUP
2022,420053689,Filtraciones cubierta comedor,TILCARA 2856,0200846,Cubiertas / Impermeabilizaciones,GER GOIM
2022,420053693,Cambio de display de temperatura,AGUIRRE 752,0200441,Calefaccion y Refrigeracion,INSP/SUP
2022,420053694,Reposición de mangueras en hidrantes,LAUTARO 752,0200570,Incendio,INSP/SUP
2022,420053695,Protecciones para barandas,TINOGASTA 5768,0200779,Albañileria / Pintura,INSP/SUP
2022,420053696,Reparación de desagües de bachas,"AVDA. CNEL. ROCA, PTA. 9, AUTODROMO",0202683,Sanitarias,INSP/SUP
2022,420054755,Tareas varias en patio principal,AVDA. AMANCIO ALCORTA 3402,0200238,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420054756,Reemplazo del ventanal de hierro,TRONADOR 2861,0200714,Carpinterías,INSP/SUP
2022,420054758,Recambio de equipos de iluminación,ECHAURI 1576,0200849,Electricidad,INSP/SUP
2022,420054795,Reparación de A°A°,CARLOS H. PERETTE y CALLE 10,0202660,Calefaccion y Refrigeracion,DDGG DGMESC
2022,420054802,Adecuación SDF- 2 aulas,ESMERALDA 285,0200026,Albañileria / Pintura,GER GOIM
2022,420054803,COLOCAR MALLAS EN JARDIN,SARMIENTO 2832,0200087,Otros Servicios,INSP/SUP
2022,420054805,Secundaria del Futuro 2do piso Etapa 2,AVDA. SAN JUAN 1545,0200137,Albañileria / Pintura,GER GOIM
2022,420054806,"Instalación en anafe, equipo calefactor.",MORENO 2135,0200140,Gas,INSP/SUP
2022,420054807,Instalación de placas calefactoras,GRAL. URQUIZA 277,0200324,Calefaccion y Refrigeracion,INSP/SUP
2022,420054808,Prov. coloc. pasamanos,AVDA. RIVADAVIA 6065,0200356,Carpinterías,INSP/SUP
2022,420054809,Reparacion de Carpinteria,MOLDES 1220,0200462,Carpinterías,INSP/SUP
2022,420054810,Canalizar alimentación eléctrica,LOYOLA 1500,0200469,Electricidad,INSP/SUP
2022,420054812,Ejecución de vallado perimetral  quincho,AVDA. DE LOS CONSTITUYENTES 3100,0200674,Albañileria / Pintura,INSP/SUP
2022,420055209,Cambio de Inodoro.,QUILMES 484,0200895,Sanitarias,INSP/SUP
2022,420055219,Adecuación a normas ascensor,AVDA. LARRAZABAL 4051,0200948,Medios de elevación,INSP/SUP
2022,420055225,Prov. Coloc Puerta reja de acces Tengo a,LOS PATOS 3004,0202179,Carpinterías,INSP/SUP
2022,420055304,Prov. Coloc 8 EQUIPOS AA,AVDA. CURAPALIGÜE 1150,0200428,Calefaccion y Refrigeracion,GER GOIM
2022,420055349,Reeparación de ascensor,MARIANO ACOSTA 45,0200551,Medios de elevación,INSP/SUP
2022,420055352,Impermeabilización Cubierta,GUALEGUAYCHU 550,0200822,Cubiertas / Impermeabilizaciones,GER GOIM
2022,420055842,Pintura en hall pb,SARMIENTO 2832,0200087,Albañileria / Pintura,INSP/SUP
2022,420055843,Cambio de 17 estufas,AVDA. SANTA FE 5039,0200445,Gas,INSP/SUP
2022,420055845,Cambio de termotanque cocina,AVDA. FRANCISCO BEIRO 4418,0200798,Gas,INSP/SUP
2022,420055846,Cambio de conexio de mecheros,NAVARRO 4344,0200790,Gas,INSP/SUP
2022,420056604,Instalación de luminaria en huerta,JUNCAL 3251,0200028,Electricidad,GER GOIM
2022,420056608,Puesta en normativa inst. gas,HIPOLITO YRIGOYEN 4238,0200422,Otros Servicios,INSP/SUP
2022,420056616,Adecuacion sistema de elevacion mastil,AVDA. DEL LIBERTADOR 8635,0200528,Otros Servicios,INSP/SUP
2022,420056617,Impermeabilizacion terraza primer grado,FRANKLIN DELANO ROOSEVELT 1510,0200516,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420056633,Iluminación exterior,AVDA. CHORROARIN 305,0200687,Electricidad,INSP/SUP
2022,420056634,Prov. coloc. volantes griferías,PADILLA 1051,0200385,Sanitarias,INSP/SUP
2022,420056640,Prov. coloc. 11 placas Eco sol 900watt,AVDA. TTE. GRAL. DELLEPIANE Y AVDA. ESCALADA,0200647,Calefaccion y Refrigeracion,INSP/SUP
2022,420056643,Iluminación exterior,AVDA. CHORROARIN 365,0202638,Electricidad,INSP/SUP
2022,420056646,Presupuesto x segundo patio,PRINGLES 263,0200373,Albañileria / Pintura,GER GOIM
2022,420056647,Adecuación preceptoria PA,CONESA 1855,0200521,Albañileria / Pintura,INSP/SUP
2022,420056648,Reparación revoques pintura de paredes,AVDA. CONGRESO 3045,0200510,Albañileria / Pintura,INSP/SUP
2022,420056653,Prov. coloc.mochila de apoyar sala azul,MURGUIONDO 2265,0202629,Sanitarias,INSP/SUP
2022,420056899,Trabajos en instalación de gas,SARMIENTO 2832,0200087,Gas,INSP/SUP
2022,420056982,Trabajos en instalación de gas,ADOLFO ALSINA 2499,0200294,Gas,INSP/SUP
2022,420056996,Prov. Coloc  termotanque a gas,SUMACA DE LA SANTISIMA TRINIDAD 5088,0200960,Sanitarias,INSP/SUP
2022,420057543,Tareas complementarias,CHILE 1626,0200123,Albañileria / Pintura,INSP/SUP
2022,420057550,Adecuacion inst. electrica direccion jar,AVDA. LA PLATA 1038,0200404,Otros Servicios,INSP/SUP
2022,420057551,Cambiar persianas en el establecimiento,CONDARCO 3984,0200742,Carpinterías,INSP/SUP
2022,420057825,Nuevo tendido cloacal baños 1er piso,GUALEGUAYCHU 550,0200822,Sanitarias,INSP/SUP
2022,420057827,Revoque y pintura muros exteriores,AVDA. INDEPENDENCIA Y CHACABUCO,0202568,Albañileria / Pintura,INSP/SUP
2022,420058041,Pulir piso aula,ANDONAEGUI 1532,0200723,Albañileria / Pintura,INSP/SUP
2022,420058042,Reposición de vidrios vandalizados,AVDA. CRISOLOGO LARRALDE 5085,0202188,Carpinterías,INSP/SUP
2022,420058362,Pintar el pasillo de PB,ESPINOSA 2547,0200663,Albañileria / Pintura,INSP/SUP
2022,420058364,Pintar aulas de PB,ESPINOSA 2547,0200663,Albañileria / Pintura,INSP/SUP
2022,420058368,Reemplazo de dos puertas PB,AGRELO 3231,0200303,Carpinterías,INSP/SUP
2022,420058369,Reposición de las lanzas faltantes,AYACUCHO 632,0201863,Incendio,INSP/SUP
2022,420058370,Limpieza especial de conductos.,AVDA. CORDOBA 2016,0200031,Saneamiento,INSP/SUP
2022,420058660,Reposicion de 1 matafuego ABC de 5 k,AVDA. CORRIENTES 4261,0200102,Incendio,INSP/SUP
2022,420058662,Reposicion de 6 matafuegos ABC de 5 kg,JERONIMO SALGUERO 920,0200100,Incendio,INSP/SUP
2022,420058663,Reposicion de 2 matafuegos ABC de 5 kg,AVDA. BOEDO 760,0200323,Incendio,INSP/SUP
2022,420058664,Insonorización 2da parte,ARGERICH 2849,0200770,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420058665,Provision de un inodoro vandalizado B°al,GOLETA SANTA CRUZ 6997,0200918,Sanitarias,INSP/SUP
2022,420058669,Prov. coloc.equipo AA frio calor,FONROUGE 4211,0200961,Calefaccion y Refrigeracion,INSP/SUP
2022,420060201,Vidrios vandalizados,AVDA. CRISOLOGO LARRALDE 5085,0202188,Carpinterías,INSP/SUP
2022,420060202,Instalación de un proyector,SAN LUIS 3224,0200081,Electricidad,INSP/SUP
2022,420061014,"Reparación de arcos, aros, juegos.Elimin",JOAQUIN V. GONZALEZ 307,0200604,Carpinterías,INSP/SUP
2022,420061016,Reemplazo de bombas pluviales.,AV SALVADOR M. DEL CARRIL 4172,0200780,Sanitarias,INSP/SUP
2022,420061017,Cambio de 2 placas de equipos por golpe,BLVD OLIMPICO JOSE BENJAMIN ZUBIAUR 4180,0202689,Calefaccion y Refrigeracion,INSP/SUP
2022,420061698,Revisar perímetro completo,AVDA. CURAPALIGÜE 1150,0200428,Carpinterías,INSP/SUP
2022,420061722,Pintura de sum y sala de musica,MOLDES 1102,0200455,Albañileria / Pintura,INSP/SUP
2022,420061723,Prov. estufa Skabe de Tiro Balanceado,ALAGON 300,0200844,Calefaccion y Refrigeracion,INSP/SUP
2022,420061796,Blackout para sala Espacio Digital,AVDA. LARRAZABAL 5140,0200965,Carpinterías,INSP/SUP
2022,420061798,Limpiar espacios utilizados para obra,LAVALLE 1681,0200025,Otros Servicios,INSP/SUP
2022,420062194,Recambio de estufas,AVDA. PUEYRREDON 630,0200086,Calefaccion y Refrigeracion,INSP/SUP
2022,420062195,Pintura de carpinterias de SUM,AVDA. RIVADAVIA 4950,0200427,Albañileria / Pintura,INSP/SUP
2022,420062196,Reemplazo de tapas y lanzas vandalizadas,AVDA. CRISOLOGO LARRALDE 5085,0202188,Incendio,INSP/SUP
2022,420062197,Realizacion rejas 2 ventanas,FONROUGE 4358,0202643,Carpinterías,INSP/SUP
2022,420062459,Apuntalamiento pared SUM 1er piso,COSTA RICA 4942,0200440,Albañileria / Pintura,GER GOIM
2022,420062561,Coloc placas antihumedad aula L154 La in,GRAL. URQUIZA 277,0200324,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420062562,Colocar AºAº sala de plastica 3er piso,AVDA. RIVADAVIA 6065,0200356,Calefaccion y Refrigeracion,GER GOIM
2022,420062563,Realizar division y pintura sala,AVDA. CRISOLOGO LARRALDE 5085,0202188,Albañileria / Pintura,INSP/SUP
2022,420063112,Coloc luminarias en SUM y acceso,MURGUIONDO 2265,0202629,Electricidad,INSP/SUP
2022,420063314,Desmonte paneles moviles cubierta,CACHIMAYO 1657,0200408,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420063315,Reponer tapa de tanque de agua,ADOLFO ALSINA 2499,0200294,Sanitarias,INSP/SUP
2022,420063520,Reponer tapa de tanque de agua,MORENO 2104,0200128,Sanitarias,INSP/SUP
2022,420063521,Prov de Extintores acorde a planos evacu,CARLOS PELLEGRINI 1515,0200032,Incendio,INSP/SUP
2022,420063522,Poda de enredaderas en patios,LAPRIDA 1235,0200076,Otros Servicios,INSP/SUP
2022,420063523,Pintura en SUM,ECUADOR 1158,0200098,Albañileria / Pintura,INSP/SUP
2022,420063527,Recambio de inodoro B° V PB,AVDA. LARRAZABAL 4051,0200948,Sanitarias,INSP/SUP
2022,420063854,Impermeab. terraza sector biblioteca,LAUTARO 1440,0200561,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420064345,Reemplazo de matafuegos,BULNES 45,0200106,Incendio,INSP/SUP
2022,420064346,Reemplazo de matafuegos,LEZICA 3955,0200107,Incendio,INSP/SUP
2022,420065538,Cambio de catpinteria metalica,LA PAMPA 1240,0200479,Carpinterías,INSP/SUP
2022,420065540,Cambio de inodoro corto,AVDA. MONROE 3000,0200513,Sanitarias,INSP/SUP
2022,420065542,Colocacion red anti palomas.,MENDOZA 1000,0200502,Carpinterías,GER GOIM
2022,420065547,Reposición de extintor en cocina,BERON DE ASTRADA 6351,0200958,Incendio,INSP/SUP
2022,420066055,Prov. y coloc. de protec. antipalomas,MERCEDES 1405,0200593,Carpinterías,INSP/SUP
2022,420066056,Refuncionalización de baño inicial,CHIVILCOY 1820,0200833,Sanitarias,INSP/SUP
2022,420066268,REPARACION DE CALDERA,OLIDEN 1245,0200650,Calefaccion y Refrigeracion,INSP/SUP
2022,420066271,Cambio de cubierta  desagües pluviales,LUIS VIALE 1046,0200369,Cubiertas / Impermeabilizaciones,DDGG DGMESC
2022,420066992,Adecuacion de Comedor.,MCAL. ANTONIO JOSE DE SUCRE 1367,0200517,Albañileria / Pintura,INSP/SUP
2022,420066993,Proyecto sala de Danza y Maestros.,MCAL. ANTONIO JOSE DE SUCRE 1367,0200517,Albañileria / Pintura,INSP/SUP
2022,420066994,Adecuacion tablero electrico principal.,MCAL. ANTONIO JOSE DE SUCRE 1367,0200517,Electricidad,INSP/SUP
2022,420066995,Impermeabilizacion sala plastica y patio,AVDA. INTENDENTE CANTILO Y LA PAMPA,0200505,Cubiertas / Impermeabilizaciones,INSP/SUP
2022,420066998,Colocacion placas de aislacion,GRAL. MANUEL A. RODRIGUEZ 2332,0200675,Albañileria / Pintura,INSP/SUP
2022,420066999,Reparacion y pintura completa de paredes,JOSE PASCUAL TAMBORINI 5324,0200716,Albañileria / Pintura,INSP/SUP
2022,420067883,SISTEMA DE PROTECCIÓN CONTRA INCENDIO,BEAUCHEF 1869,0200415,Incendio,INSP/SUP
2022,420067886,Instalacion de 4 purificadores,AVDA. DEL CAMPO 1340,0200683,Electricidad,INSP/SUP
2022,420067889,Instalacion de 7 purificadores,ESPINOSA 2547,0200663,Electricidad,INSP/SUP
2022,420067890,Instalacion de 8 purificadores,JUAN AGUSTIN GARCIA 1511,0200668,Electricidad,INSP/SUP
2022,420067892,Colocacion tomacorrientes en aulas,TERRADA 3983,0200743,Electricidad,INSP/SUP
2022,420067894,Provisión de  5 matafuegos,GUALEGUAYCHU 550,0200822,Incendio,INSP/SUP
2022,420067898,Reparación de red telefónica interna,AVDA. ALMTE. BROWN 473,0200202,Electricidad,INSP/SUP
2022,420067901,Reparacion de Fan Coil,MORON 4149,0200839,Calefaccion y Refrigeracion,INSP/SUP
2022,420067904,Provisión de 2 matafuegos,MORON 4149,0200839,Incendio,INSP/SUP
2022,420068636,Reposición de inodoro en baño nenas,GRAL. GREGORIO ARAOZ DE LAMADRID 499,0200179,Sanitarias,INSP/SUP
2022,420068688,Prov. Coloc. de concertina,BLANCO ENCALADA 3483,0202343,Carpinterías,INSP/SUP
2022,420069600,Provisión de matafuegos,MURGUIONDO 1568,0200642,Incendio,INSP/SUP
2022,420069602,Reponer 2 matafuegos co2 fin vida util,PEDRO LOZANO 3056,0200797,Incendio,INSP/SUP
2022,420069604,Tratamiento antideslizante en solado,RONDEAU 2751,0200312,Albañileria / Pintura,INSP/SUP
2022,420076799,Sistema de seguridad puertas,AYACUCHO 632,0201863,Carpinterías,INSP/SUP
2022,420076860,"Adecuacion 5 aulas "" Secundarias Futuro""",EL SALVADOR 5528,0200465,Albañileria / Pintura,DDGG DGMESC
2022,420076866,Instalacion de purificadores,AVDA. JORGE NEWBERY 4436,0200662,Electricidad,INSP/SUP
2022,420076872,Instalacion de purificadores,FITZ ROY 171,0200665,Electricidad,INSP/SUP
2022,420076874,Instalacion de purificador en comedor,ALMTE. FRANCISCO J. SEGUI 2580,0200666,Electricidad,INSP/SUP
2022,420076913,Instalacion de purificadores,MARTINEZ ROSAS 1364,0200673,Electricidad,INSP/SUP
2022,420076924,puesta en funcionamiento de alarma,BLANCO ENCALADA 3483,0202343,Electricidad,INSP/SUP
2022,420078866,Cambio de quemador caldera,JUNCAL 3131,0200014,Calefaccion y Refrigeracion,GER GOIM
2022,420078868,Cambio de quemador caldera,JERONIMO SALGUERO 2455,0200020,Calefaccion y Refrigeracion,GER GOIM
